Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KYellowG-400-8,,,10K Yellow Gold,,,4.00,,,8,,3045.00,4019.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KYellowG-400-9,,,10K Yellow Gold,,,4.00,,,9,,3045.00,4019.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-100-5,,,10K Rose Gold,,,1.00,,,5,,1665.00,2198.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-100-6,,,10K Rose Gold,,,1.00,,,6,,1665.00,2198.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-100-7,,,10K Rose Gold,,,1.00,,,7,,1665.00,2198.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-100-8,,,10K Rose Gold,,,1.00,,,8,,1665.00,2198.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-100-9,,,10K Rose Gold,,,1.00,,,9,,1665.00,2198.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-170-5,,,10K Rose Gold,,,1.70,,,5,,1865.00,2462.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-170-6,,,10K Rose Gold,,,1.70,,,6,,1865.00,2462.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-170-7,,,10K Rose Gold,,,1.70,,,7,,1865.00,2462.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-170-8,,,10K Rose Gold,,,1.70,,,8,,1865.00,2462.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-170-9,,,10K Rose Gold,,,1.70,,,9,,1865.00,2462.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-200-5,,,10K Rose Gold,,,2.00,,,5,,2115.00,2792.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-200-6,,,10K Rose Gold,,,2.00,,,6,,2115.00,2792.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-200-7,,,10K Rose Gold,,,2.00,,,7,,2115.00,2792.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-200-8,,,10K Rose Gold,,,2.00,,,8,,2115.00,2792.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-200-9,,,10K Rose Gold,,,2.00,,,9,,2115.00,2792.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-300-5,,,10K Rose Gold,,,3.00,,,5,,2565.00,3386.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-300-6,,,10K Rose Gold,,,3.00,,,6,,2565.00,3386.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-300-7,,,10K Rose Gold,,,3.00,,,7,,2565.00,3386.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-300-8,,,10K Rose Gold,,,3.00,,,8,,2565.00,3386.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-300-9,,,10K Rose Gold,,,3.00,,,9,,2565.00,3386.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-400-5,,,10K Rose Gold,,,4.00,,,5,,3065.00,4046.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-400-6,,,10K Rose Gold,,,4.00,,,6,,3065.00,4046.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-400-7,,,10K Rose Gold,,,4.00,,,7,,3065.00,4046.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-400-8,,,10K Rose Gold,,,4.00,,,8,,3065.00,4046.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-10KRoseG-400-9,,,10K Rose Gold,,,4.00,,,9,,3065.00,4046.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-100-5,,,14K White Gold,,,1.00,,,5,,1995.00,2633.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-100-6,,,14K White Gold,,,1.00,,,6,,1995.00,2633.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-100-7,,,14K White Gold,,,1.00,,,7,,1995.00,2633.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-100-8,,,14K White Gold,,,1.00,,,8,,1995.00,2633.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-100-9,,,14K White Gold,,,1.00,,,9,,1995.00,2633.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-170-5,,,14K White Gold,,,1.70,,,5,,2195.00,2897.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-170-6,,,14K White Gold,,,1.70,,,6,,2195.00,2897.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-170-7,,,14K White Gold,,,1.70,,,7,,2195.00,2897.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-170-8,,,14K White Gold,,,1.70,,,8,,2195.00,2897.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-170-9,,,14K White Gold,,,1.70,,,9,,2195.00,2897.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-200-5,,,14K White Gold,,,2.00,,,5,,2445.00,3227.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-200-6,,,14K White Gold,,,2.00,,,6,,2445.00,3227.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-200-7,,,14K White Gold,,,2.00,,,7,,2445.00,3227.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-200-8,,,14K White Gold,,,2.00,,,8,,2445.00,3227.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-200-9,,,14K White Gold,,,2.00,,,9,,2445.00,3227.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-300-5,,,14K White Gold,,,3.00,,,5,,2895.00,3821.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-300-6,,,14K White Gold,,,3.00,,,6,,2895.00,3821.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-300-7,,,14K White Gold,,,3.00,,,7,,2895.00,3821.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-300-8,,,14K White Gold,,,3.00,,,8,,2895.00,3821.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-300-9,,,14K White Gold,,,3.00,,,9,,2895.00,3821.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-400-5,,,14K White Gold,,,4.00,,,5,,3395.00,4481.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-400-6,,,14K White Gold,,,4.00,,,6,,3395.00,4481.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-400-7,,,14K White Gold,,,4.00,,,7,,3395.00,4481.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-400-8,,,14K White Gold,,,4.00,,,8,,3395.00,4481.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KWhiteG-400-9,,,14K White Gold,,,4.00,,,9,,3395.00,4481.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-100-5,,,14K Yellow Gold,,,1.00,,,5,,1945.00,2567.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-100-6,,,14K Yellow Gold,,,1.00,,,6,,1945.00,2567.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-100-7,,,14K Yellow Gold,,,1.00,,,7,,1945.00,2567.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-100-8,,,14K Yellow Gold,,,1.00,,,8,,1945.00,2567.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-100-9,,,14K Yellow Gold,,,1.00,,,9,,1945.00,2567.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-170-5,,,14K Yellow Gold,,,1.70,,,5,,2145.00,2831.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-170-6,,,14K Yellow Gold,,,1.70,,,6,,2145.00,2831.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-170-7,,,14K Yellow Gold,,,1.70,,,7,,2145.00,2831.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-170-8,,,14K Yellow Gold,,,1.70,,,8,,2145.00,2831.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-170-9,,,14K Yellow Gold,,,1.70,,,9,,2145.00,2831.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-200-5,,,14K Yellow Gold,,,2.00,,,5,,2395.00,3161.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-200-6,,,14K Yellow Gold,,,2.00,,,6,,2395.00,3161.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-200-7,,,14K Yellow Gold,,,2.00,,,7,,2395.00,3161.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-200-8,,,14K Yellow Gold,,,2.00,,,8,,2395.00,3161.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-200-9,,,14K Yellow Gold,,,2.00,,,9,,2395.00,3161.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-300-5,,,14K Yellow Gold,,,3.00,,,5,,2845.00,3755.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-300-6,,,14K Yellow Gold,,,3.00,,,6,,2845.00,3755.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-300-7,,,14K Yellow Gold,,,3.00,,,7,,2845.00,3755.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-300-8,,,14K Yellow Gold,,,3.00,,,8,,2845.00,3755.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-300-9,,,14K Yellow Gold,,,3.00,,,9,,2845.00,3755.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-400-5,,,14K Yellow Gold,,,4.00,,,5,,3345.00,4415.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-400-6,,,14K Yellow Gold,,,4.00,,,6,,3345.00,4415.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-400-7,,,14K Yellow Gold,,,4.00,,,7,,3345.00,4415.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-400-8,,,14K Yellow Gold,,,4.00,,,8,,3345.00,4415.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KYellowG-400-9,,,14K Yellow Gold,,,4.00,,,9,,3345.00,4415.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-100-5,,,14K Rose Gold,,,1.00,,,5,,1965.00,2594.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-100-6,,,14K Rose Gold,,,1.00,,,6,,1965.00,2594.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-100-7,,,14K Rose Gold,,,1.00,,,7,,1965.00,2594.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-100-8,,,14K Rose Gold,,,1.00,,,8,,1965.00,2594.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-100-9,,,14K Rose Gold,,,1.00,,,9,,1965.00,2594.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-170-5,,,14K Rose Gold,,,1.70,,,5,,2165.00,2858.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-170-6,,,14K Rose Gold,,,1.70,,,6,,2165.00,2858.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-170-7,,,14K Rose Gold,,,1.70,,,7,,2165.00,2858.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-170-8,,,14K Rose Gold,,,1.70,,,8,,2165.00,2858.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-170-9,,,14K Rose Gold,,,1.70,,,9,,2165.00,2858.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-200-5,,,14K Rose Gold,,,2.00,,,5,,2415.00,3188.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-200-6,,,14K Rose Gold,,,2.00,,,6,,2415.00,3188.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-200-7,,,14K Rose Gold,,,2.00,,,7,,2415.00,3188.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-200-8,,,14K Rose Gold,,,2.00,,,8,,2415.00,3188.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-200-9,,,14K Rose Gold,,,2.00,,,9,,2415.00,3188.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-300-5,,,14K Rose Gold,,,3.00,,,5,,2865.00,3782.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-300-6,,,14K Rose Gold,,,3.00,,,6,,2865.00,3782.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-300-7,,,14K Rose Gold,,,3.00,,,7,,2865.00,3782.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-300-8,,,14K Rose Gold,,,3.00,,,8,,2865.00,3782.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-300-9,,,14K Rose Gold,,,3.00,,,9,,2865.00,3782.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-400-5,,,14K Rose Gold,,,4.00,,,5,,3365.00,4442.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-400-6,,,14K Rose Gold,,,4.00,,,6,,3365.00,4442.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
,engagement-ring-variant-pricing-demo,,,,,,,,DEMO-VRP-14KRoseG-400-7,,,14K Rose Gold,,,4.00,,,7,,3365.00,4442.00,,TRUE,,,,,,shopify,25,DENY,10,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,,,,,,
